Date,Company,GSVI,GSVI_lag1,AGSVI,R,R_lag1,Volatility,Volume_lag1,Volume,Mkt_RF,SMB,HML,RMW,CMA
20-09-2021,EBAY,31,92,0.010929071,0.067903793,-0.006757123,4.56587E-05,8775000,10632100,0.49,-1.38,-2.14,0.2,-0.43
20-09-2021,EXC,43,85,-0.023256862,-0.026476314,-0.024131379,0.000582323,5247500,10406900,-0.15,-0.17,-0.41,0.05,-0.48
20-09-2021,FAST,37,83,-0.035506688,0.005027442,-0.020264103,0.000410634,6374300,9241700,-1.25,-0.36,-0.06,0.15,0.3
20-09-2021,FB,41,47,0,-0.020026867,-0.023147695,0.000535816,40431998,146858400,0.03,0.02,0.06,-0.02,0.02
20-09-2021,FISV,16,43,0.327212911,0.041465592,-0.030360637,0.000921768,20982500,28302200,0.57,0.11,-0.48,0.16,-0.28
20-09-2021,GILD,61,36,0.405465108,0.012009593,0.234589643,0.055032301,29777500,2364800,3.08,-1.32,-1.1,0,0.09
20-09-2021,GOOG,33,76,-0.038714512,-0.034561854,0.001348992,1.81978E-06,129279900,40745485,-0.02,-0.02,-0.03,0,0
20-09-2021,IDXX,76,43,-0.067441281,0.001900944,0.036821882,0.001355851,112069500,14295000,0.97,1.57,0.44,-0.84,0.45
20-09-2021,ILMN,26,18,0,0.005991922,-0.015707155,0.000246715,12604300,39043100,0.19,-0.29,0.77,0.2,0.07
20-09-2021,INCY,60,32,0.374693449,0.006172843,-0.066471597,0.004418473,1629200,74748600,-1.04,-0.28,-0.35,0.45,0.19
20-09-2021,INTC,19,18,-0.405465108,0.003029457,-0.003331841,1.11012E-05,7410900,57291900,0.08,-0.36,-0.44,-0.54,-0.34
20-09-2021,INTU,30,59,-0.03333642,-0.001099419,-0.014664252,0.00021504,24077100,9294300,1.04,-0.22,-0.38,0.15,-0.18
20-09-2021,ISRG,76,22,0.09531018,0.011049663,0.019915974,0.000396646,5073600,8240700,0.11,0.2,-0.3,-0.09,0.34
20-09-2021,JD,21,21,0.048790164,-0.003415317,0.042485474,0.001805016,5670600,29980000,-1.55,0.44,-1.14,-1.49,-0.8
20-09-2021,KDP,60,50,-0.039220713,-0.002233915,-0.008043245,6.46938E-05,13521300,15063600,0.91,0.26,1.83,0.54,0.72
20-09-2021,KHC,75,20,0,0.02244329,0.037561965,0.001410901,5988300,9708900,-0.32,0.25,-0.41,-0.35,-0.12
20-09-2021,KLAC,32,14,0,-0.014494791,0.021198739,0.000449387,7027700,30670100,-0.69,-0.51,0.82,0.43,0.45
20-09-2021,LRCX,28,53,0.163629424,0.010360018,0.019276735,0.000371593,3417200,3605700,1.11,0.8,-0.66,-1.44,-0.75
20-09-2021,LULU,72,36,-0.080042708,0.075719874,-0.022159291,0.000491034,10883600,8679600,-1.25,-0.36,-0.06,0.15,0.3
20-09-2021,MAR,32,49,-0.020202707,-0.106823313,0.028797574,0.0008293,37610800,146766100,-0.39,0.41,-0.11,-0.11,0.05
20-09-2021,MCHP,26,20,0.051293294,-0.003225806,-0.040242134,0.001619429,8646900,52259100,-0.04,0.05,0.46,0.22,0.38
20-09-2021,MDLZ,52,53,0.038466281,0.068955215,-0.084307876,0.007107818,15868800,74113900,0.79,0.11,-0.77,-0.4,-0.38
20-09-2021,MELI,30,50,-0.165514438,-0.022319034,0.007384467,5.45304E-05,7508500,24844100,0.69,0.37,-1.21,0.07,-0.25
20-09-2021,MNST,54,56,0.018018506,0.091438057,-0.048657691,0.002367571,33327200,113649300,1.21,0.75,1.54,0.09,0.78
20-09-2021,MRVL,24,42,-0.133531393,-0.000638476,-0.003398471,1.15496E-05,12484900,32167600,0.49,-1.38,-2.14,0.2,-0.43
20-09-2021,MSFT,47,53,0.099090903,0.055409562,0.021366099,0.00045651,7888400,52583400,-0.15,-0.17,-0.41,0.05,-0.48
20-09-2021,MTCH,23,70,0.316669609,0.042519963,-0.057687162,0.003327809,9992000,62191400,-1.25,-0.36,-0.06,0.15,0.3
20-09-2021,MU,62,44,0,-0.02970863,-0.011035462,0.000121781,12683500,2392000,-0.39,0.41,-0.11,-0.11,0.05
20-09-2021,NFLX,16,12,-0.15415068,-0.033013769,-0.02140671,0.000458247,16124100,29637000,-0.04,0.05,0.46,0.22,0.38
20-09-2021,NTES,76,39,-0.120627988,-0.046393392,-0.05897483,0.003478031,15069400,2460400,0.79,0.11,-0.77,-0.4,-0.38
20-09-2021,NVDA,11,2,0,0.058377148,0.00906781,8.22252E-05,27968300,29725000,0.69,0.37,-1.21,0.07,-0.25
20-09-2021,NXPI,63,22,-0.127833372,0.026913541,-0.066090482,0.004367952,16879600,2938600,1.21,0.75,1.54,0.09,0.78
20-09-2021,OKTA,6,6,0,-0.048176042,0.010321746,0.000106538,13832100,11147300,0.49,-1.38,-2.14,0.2,-0.43
20-09-2021,ORLY,77,35,0,-0.000646099,-0.027892915,0.000778015,13971700,4674600,-0.15,-0.17,-0.41,0.05,-0.48
20-09-2021,PAYX,6,8,0,0.042701789,-0.092542682,0.008564148,9209900,11717100,-1.25,-0.36,-0.06,0.15,0.3
20-09-2021,PCAR,23,100,0.415515444,-0.011650617,-0.007768929,6.03563E-05,28853800,17298600,0.03,0.02,0.06,-0.02,0.02
20-09-2021,PEP,27,22,0,0.041654922,0.031551529,0.000995499,2060400,34025500,0.57,0.11,-0.48,0.16,-0.28
20-09-2021,PYPL,44,70,0.089612159,-0.099254995,0.256084822,0.065579436,4649400,7161000,3.08,-1.32,-1.1,0,0.09
20-09-2021,QCOM,62,19,0.111225635,-0.041725915,-0.063808478,0.004071522,6450100,34736100,-0.02,-0.02,-0.03,0,0
20-09-2021,REGN,82,25,0,0.025506519,0.075313669,0.005672149,14201600,1686900,0.97,1.57,0.44,-0.84,0.45
20-09-2021,ROST,72,55,0.293761119,0.004881186,-0.005566816,3.09894E-05,62100400,4830700,0.19,-0.29,0.77,0.2,0.07
20-09-2021,SBUX,30,29,-0.129211731,0.051801595,-0.055723376,0.003105095,7230900,3285200,-1.04,-0.28,-0.35,0.45,0.19
20-09-2021,SGEN,45,24,0.287682072,-0.062744289,0.081200117,0.006593459,4213000,199788000,-0.39,0.41,-0.11,-0.11,0.05
20-09-2021,SIRI,27,33,-0.029852963,-0.029005961,-0.029528359,0.000871924,144056500,10925600,-0.04,0.05,0.46,0.22,0.38
20-09-2021,SNPS,52,38,0.546543706,0.139647656,0.141341821,0.01997751,3362800,185200500,0.79,0.11,-0.77,-0.4,-0.38
20-09-2021,SPLK,24,63,0.048790164,-0.01184848,0.003460987,1.19784E-05,170711400,16946900,0.69,0.37,-1.21,0.07,-0.25
20-09-2021,SWKS,39,24,-0.405465108,0.102560502,-0.08064515,0.00650364,5371000,208983500,1.21,0.75,1.54,0.09,0.78
20-09-2021,TEAM,26,48,-0.206336433,0.035705106,0.019994897,0.000399796,117403100,7375100,0.49,-1.38,-2.14,0.2,-0.43
20-09-2021,TMUS,46,27,0.523248144,0.01716837,0.065889851,0.004341472,3230400,102460400,-0.15,-0.17,-0.41,0.05,-0.48
20-09-2021,TSLA,24,46,0.090971778,0.01127438,-0.068650025,0.004712826,96899300,11997900,-1.25,-0.36,-0.06,0.15,0.3
20-09-2021,TXN,24,28,0,-0.033084903,0.017856619,0.000318859,3396900,6376500,0.03,0.02,0.06,-0.02,0.02
20-09-2021,VRSK,52,42,0,0.028093125,0.039397444,0.001552159,19771100,16741500,0.57,0.11,-0.48,0.16,-0.28
20-09-2021,VRSN,62,100,0.891598119,-0.010357576,0.146507206,0.021464361,8361100,4200500,3.08,-1.32,-1.1,0,0.09
20-09-2021,VRTX,32,38,0,-0.006201852,-0.024750003,0.000612563,2223900,3910600,-0.02,-0.02,-0.03,0,0
20-09-2021,WBA,36,39,0,0.011378497,-0.008794752,7.73477E-05,5495100,35294700,0.97,1.57,0.44,-0.84,0.45
20-09-2021,WDAY,33,58,0.128617378,0.021345827,0.012640491,0.000159782,7916000,8711900,0.19,-0.29,0.77,0.2,0.07
20-09-2021,XEL,33,27,0,-0.010640787,0.025202535,0.000635168,8434500,2226100,-1.04,-0.28,-0.35,0.45,0.19
27-09-2021,AAPL,8,38,-0.025975486,0.02228877,-0.07566837,0.005725702,17463300,11980700,0.08,-0.36,-0.44,-0.54,-0.34
27-09-2021,ADBE,60,29,0,0.007302289,-0.017582827,0.000309156,27701800,8995800,1.04,-0.22,-0.38,0.15,-0.18
27-09-2021,ADI,27,45,0,0.001702807,0.001304958,1.70292E-06,4718200,9034300,0.11,0.2,-0.3,-0.09,0.34
27-09-2021,ADP,9,48,0,0.005559686,0.073999919,0.005475988,15952700,13302800,-1.55,0.44,-1.14,-1.49,-0.8
27-09-2021,ADSK,78,44,-0.022472856,0.087398721,0.055660409,0.003098081,39617200,13082100,0.91,0.26,1.83,0.54,0.72
27-09-2021,AEP,33,41,0,0.004518902,-0.028902204,0.000835337,3036300,11011000,-0.32,0.25,-0.41,-0.35,-0.12
27-09-2021,ALGN,5,32,0.098440073,0.005148789,0.026791955,0.000717809,24325900,16459700,-0.69,-0.51,0.82,0.43,0.45
27-09-2021,AMAT,66,35,0,0.017123222,0.015615511,0.000243844,25681800,10350500,1.11,0.8,-0.66,-1.44,-0.75
27-09-2021,AMD,23,48,0,0.02993546,-0.040296637,0.001623819,2636000,4145800,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,AMGN,62,79,0,-0.029070144,-0.012031136,0.000144748,8639300,10220000,0.08,-0.36,-0.44,-0.54,-0.34
27-09-2021,AMZN,77,17,0,0.029658482,-0.01886941,0.000356055,2156500,526635600,1.04,-0.22,-0.38,0.15,-0.18
27-09-2021,ANSS,21,56,0.055059777,0.000247772,0.010626906,0.000112931,2862500,6681200,0.11,0.2,-0.3,-0.09,0.34
27-09-2021,ASML,71,75,-0.051959739,-0.039335036,0.0588405,0.003462204,12184700,21464600,-1.55,0.44,-1.14,-1.49,-0.8
27-09-2021,ATVI,61,46,0.11506933,0.003511557,0.079133548,0.006262118,4718000,1384190000,0.91,0.26,1.83,0.54,0.72
27-09-2021,BIDU,39,49,0,-0.024471698,0.0657608,0.004324483,3454100,9511100,-0.32,0.25,-0.41,-0.35,-0.12
27-09-2021,BIIB,75,72,-0.080042708,0.03397337,-0.0282086,0.000795725,12414100,11768300,-0.69,-0.51,0.82,0.43,0.45
27-09-2021,BKNG,75,20,-0.09531018,0.002762923,-0.006122012,3.7479E-05,1616000,433310200,1.11,0.8,-0.66,-1.44,-0.75
27-09-2021,CDNS,29,51,-0.075507553,0.100126935,-0.059886888,0.003586439,7227000,7517100,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,CDW,41,33,-0.0588405,0.028058042,-0.040519237,0.001641809,89642400,13290600,0.08,-0.36,-0.44,-0.54,-0.34
27-09-2021,CERN,47,81,0.063715814,0.028720163,0.004823169,2.3263E-05,7109200,2773000,1.04,-0.22,-0.38,0.15,-0.18
27-09-2021,CHKP,81,23,-0.265703166,0.001073946,-0.014489762,0.000209953,4922300,5770300,0.11,0.2,-0.3,-0.09,0.34
27-09-2021,CHTR,87,35,-0.29479954,0,-0.008696463,7.56285E-05,59306700,8413500,-1.55,0.44,-1.14,-1.49,-0.8
27-09-2021,CMCSA,33,69,0.059719235,0.037003602,-0.021098349,0.00044514,12679800,5323700,0.91,0.26,1.83,0.54,0.72
27-09-2021,COST,61,27,0.037740328,0.097353081,0.015913271,0.000253232,3116300,8007600,-0.32,0.25,-0.41,-0.35,-0.12
27-09-2021,CPRT,43,19,-0.051293294,-0.024230678,0.000868644,7.54542E-07,166102700,31547600,-0.69,-0.51,0.82,0.43,0.45
27-09-2021,CSCO,31,54,0.037740328,0.017619795,-0.012941402,0.00016748,7684300,4130300,1.11,0.8,-0.66,-1.44,-0.75
27-09-2021,CSX,71,38,0.502091944,0.005412521,0.032290973,0.001042707,4354600,7946400,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,CTAS,28,65,-0.030305349,-0.023791704,-0.002087731,4.35862E-06,10534700,38372900,-0.39,0.41,-0.11,-0.11,0.05
27-09-2021,CTSH,8,41,0,0.004217254,-0.054588704,0.002979927,7967500,204884700,-0.04,0.05,0.46,0.22,0.38
27-09-2021,DLTR,48,64,0,0.075724217,-0.052246333,0.002729679,8112500,36810400,0.79,0.11,-0.77,-0.4,-0.38
27-09-2021,DXCM,71,31,-0.031748698,-0.031070516,-0.022972803,0.00052775,6627200,33246300,0.69,0.37,-1.21,0.07,-0.25
27-09-2021,EA,39,57,0,0.062265788,-0.121624756,0.014792581,42845200,49473200,1.21,0.75,1.54,0.09,0.78
27-09-2021,EBAY,20,31,-0.09237332,0.073163239,-0.033368928,0.001113485,10632100,74512200,0.49,-1.38,-2.14,0.2,-0.43
27-09-2021,EXC,25,43,-0.045462374,-0.040693742,-0.07523832,0.005660805,10406900,23200200,-0.15,-0.17,-0.41,0.05,-0.48
27-09-2021,FAST,11,37,0,0.029515304,-0.028155335,0.000792723,9241700,43073100,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,FB,25,41,0,-0.008787704,-0.038927736,0.001515369,146858400,19477400,0.03,0.02,0.06,-0.02,0.02
27-09-2021,FISV,20,16,0.064538521,0.020941599,-0.024800521,0.000615066,28302200,28323200,0.57,0.11,-0.48,0.16,-0.28
27-09-2021,GILD,81,61,0.32668423,-0.018097369,0.035328984,0.001248137,2364800,154294900,3.08,-1.32,-1.1,0,0.09
27-09-2021,GOOG,45,33,-0.0588405,-0.058705556,-0.037930231,0.001438702,40745485,105064000,-0.02,-0.02,-0.03,0,0
27-09-2021,IDXX,23,76,0.27029033,-0.020071808,0.088746476,0.007875937,14295000,22338400,0.97,1.57,0.44,-0.84,0.45
27-09-2021,ILMN,16,26,0.039220713,0.001093776,0.028635757,0.000820007,39043100,1037400,0.19,-0.29,0.77,0.2,0.07
27-09-2021,INCY,24,60,-0.032789823,0.017961758,-0.007260509,5.2715E-05,74748600,34565469,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,INTC,46,19,-0.191055237,0.057948183,0.003548943,1.2595E-05,57291900,11497800,0.08,-0.36,-0.44,-0.54,-0.34
27-09-2021,INTU,27,30,-0.032789823,0.053059988,-0.033679127,0.001134284,9294300,107035100,1.04,-0.22,-0.38,0.15,-0.18
27-09-2021,ISRG,6,76,0.026668247,0.017406361,0.037805724,0.001429273,8240700,43086100,0.11,0.2,-0.3,-0.09,0.34
27-09-2021,JD,55,21,-0.090971778,-0.045271435,0.077239161,0.005965888,29980000,7874300,-1.55,0.44,-1.14,-1.49,-0.8
27-09-2021,KDP,21,60,0,0.023067948,0.00794543,6.31299E-05,15063600,252156000,0.91,0.26,1.83,0.54,0.72
27-09-2021,KHC,5,75,-0.064538521,0.035662123,-0.01315971,0.000173178,9708900,69065500,-0.32,0.25,-0.41,-0.35,-0.12
27-09-2021,KLAC,55,32,0,-0.025520629,-0.028017208,0.000784964,30670100,12411300,-0.69,-0.51,0.82,0.43,0.45
27-09-2021,LRCX,14,28,-0.068992871,0.035508945,-0.028058776,0.000787295,3605700,113439100,1.11,0.8,-0.66,-1.44,-0.75
27-09-2021,LULU,8,72,0.028170877,-0.034221957,-0.115151925,0.013259966,8679600,64733900,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,MAR,68,32,0.421213465,-0.013826699,-0.007651071,5.85389E-05,146766100,99731100,-0.39,0.41,-0.11,-0.11,0.05
27-09-2021,MCHP,58,26,-0.238411023,-0.083044535,0.048834649,0.002384823,52259100,5867100,-0.04,0.05,0.46,0.22,0.38
27-09-2021,MDLZ,82,52,0.619039208,0.077187311,0.030962611,0.000958683,74113900,132099700,0.79,0.11,-0.77,-0.4,-0.38
27-09-2021,MELI,56,30,0.105360516,0.055369348,0.092754203,0.008603342,24844100,6262200,0.69,0.37,-1.21,0.07,-0.25
27-09-2021,MNST,34,54,0.3254224,0.099803542,-0.065750903,0.004323181,113649300,203096100,1.21,0.75,1.54,0.09,0.78
27-09-2021,MRVL,66,24,-0.432864082,-0.099266866,-0.004443342,1.97433E-05,32167600,12694500,0.49,-1.38,-2.14,0.2,-0.43
27-09-2021,MSFT,68,47,0.29479954,0.015843735,-0.016569037,0.000274533,52583400,76551100,-0.15,-0.17,-0.41,0.05,-0.48
27-09-2021,MTCH,98,23,-0.16034265,0.052224568,-0.028719004,0.000824781,62191400,7594600,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,MU,31,62,0.016260521,-0.004535616,0.029467375,0.000868326,2392000,12639900,-0.39,0.41,-0.11,-0.11,0.05
27-09-2021,NFLX,17,16,0.064538521,-0.028737768,-0.082893935,0.006871404,29637000,35711900,-0.04,0.05,0.46,0.22,0.38
27-09-2021,NTES,36,76,0.026668247,0.036348046,-0.012494832,0.000156121,2460400,11153800,0.79,0.11,-0.77,-0.4,-0.38
27-09-2021,NVDA,25,11,-0.167054085,-0.023007987,0.08183137,0.006696373,29725000,37744000,0.69,0.37,-1.21,0.07,-0.25
27-09-2021,NXPI,25,63,-0.226313126,0.105856,-0.045100077,0.002034017,2938600,14549100,1.21,0.75,1.54,0.09,0.78
27-09-2021,OKTA,23,6,-0.15415068,-0.008096268,-0.011337778,0.000128545,11147300,27174000,0.49,-1.38,-2.14,0.2,-0.43
27-09-2021,ORLY,31,77,0.039740329,-0.031442808,-0.040029115,0.00160233,4674600,6521600,-0.15,-0.17,-0.41,0.05,-0.48
27-09-2021,PAYX,70,6,0,0.045576826,-0.041611814,0.001731543,11717100,15449700,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,PCAR,71,23,0,-0.031066195,-0.045096453,0.00203369,17298600,2287800,0.03,0.02,0.06,-0.02,0.02
27-09-2021,PEP,67,27,-0.071458964,0.013848409,0.019855498,0.000394241,34025500,3761800,0.57,0.11,-0.48,0.16,-0.28
27-09-2021,PYPL,9,44,-0.087011377,0.064155272,0.090052642,0.008109478,7161000,5016000,3.08,-1.32,-1.1,0,0.09
27-09-2021,QCOM,23,62,-0.09237332,-0.02148895,-0.008467994,7.17069E-05,34736100,27103300,-0.02,-0.02,-0.03,0,0
27-09-2021,REGN,36,82,0.851371186,0.014566995,-0.069139157,0.004780223,1686900,22357800,0.97,1.57,0.44,-0.84,0.45
27-09-2021,ROST,45,72,-0.040821995,-0.043239348,-0.011792053,0.000139053,4830700,18890800,0.19,-0.29,0.77,0.2,0.07
27-09-2021,SBUX,60,30,-0.236388778,0.030726077,-0.012329678,0.000152021,3285200,24435300,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,SGEN,18,45,0.093090423,-0.04234129,0.002215802,4.90978E-06,199788000,19922700,-0.39,0.41,-0.11,-0.11,0.05
27-09-2021,SIRI,37,27,0,-0.029544008,0.067613393,0.004571571,10925600,7313800,-0.04,0.05,0.46,0.22,0.38
27-09-2021,SNPS,22,52,0.2135741,0.064590286,-0.0786327,0.006183102,185200500,23920500,0.79,0.11,-0.77,-0.4,-0.38
27-09-2021,SPLK,47,24,-0.040821995,0.050224115,0.045248668,0.002047442,16946900,22141500,0.69,0.37,-1.21,0.07,-0.25
27-09-2021,SWKS,22,39,-0.120627988,0.087046017,-0.036466511,0.001329806,208983500,25591600,1.21,0.75,1.54,0.09,0.78
27-09-2021,TEAM,31,26,0.167054085,0.001110233,-0.006495483,4.21913E-05,7375100,5489400,0.49,-1.38,-2.14,0.2,-0.43
27-09-2021,TMUS,24,46,0.16507975,0.012201056,0.019975703,0.000399029,102460400,23160800,-0.15,-0.17,-0.41,0.05,-0.48
27-09-2021,TSLA,22,24,0.042559614,0.040311732,0.004500863,2.02578E-05,11997900,11025600,-1.25,-0.36,-0.06,0.15,0.3
27-09-2021,TXN,35,24,0,-0.048075726,-0.009611762,9.2386E-05,6376500,30043600,0.03,0.02,0.06,-0.02,0.02
27-09-2021,VRSK,38,52,-0.037740328,-0.008521449,-0.005797161,3.36071E-05,16741500,14612100,0.57,0.11,-0.48,0.16,-0.28
27-09-2021,VRSN,65,62,0.255933374,0.049252796,0.101464426,0.01029503,4200500,1085600,3.08,-1.32,-1.1,0,0.09
27-09-2021,VRTX,36,32,-0.171850257,-0.032569743,-0.012899525,0.000166398,3910600,10257100,-0.02,-0.02,-0.03,0,0
27-09-2021,WBA,45,36,0.405465108,0.063875199,0.148477645,0.022045611,35294700,8059700,0.97,1.57,0.44,-0.84,0.45
27-09-2021,WDAY,35,33,-0.087011377,-0.000446955,0.028737853,0.000825864,8711900,6555200,0.19,-0.29,0.77,0.2,0.07
27-09-2021,XEL,38,33,0,0.015145371,-0.020143302,0.000405753,2226100,3604300,-1.25,-0.36,-0.06,0.15,0.3
04-10-2021,AAPL,18,8,-0.223143551,0.018121827,-0.035196415,0.001238788,11980700,22372000,0.08,-0.36,-0.44,-0.54,-0.34
04-10-2021,ADBE,33,60,-0.032789823,0.062653699,-0.054031565,0.00291941,8995800,278127400,1.04,-0.22,-0.38,0.15,-0.18
04-10-2021,ADI,38,27,0.037740328,0.045573101,0.014410674,0.000207668,9034300,14006800,0.11,0.2,-0.3,-0.09,0.34
04-10-2021,ADP,18,9,0.117783036,-0.139995518,0.064820761,0.004201731,13302800,18924400,-1.55,0.44,-1.14,-1.49,-0.8
04-10-2021,ADSK,10,78,-0.025317808,0.020548733,0.030406249,0.00092454,13082100,341967100,0.91,0.26,1.83,0.54,0.72
04-10-2021,AEP,35,33,-0.029852963,-0.009086481,0.026981389,0.000727995,11011000,22329600,-0.32,0.25,-0.41,-0.35,-0.12
04-10-2021,ALGN,6,5,0,-0.028823223,0.007948282,6.31752E-05,16459700,8681800,-0.69,-0.51,0.82,0.43,0.45
04-10-2021,AMAT,11,66,0.015267472,0.062505878,-0.054846471,0.003008135,10350500,172214600,1.11,0.8,-0.66,-1.44,-0.75
04-10-2021,AMD,37,23,-0.083381609,0.006162694,-0.012824871,0.000164477,4145800,16943100,-1.25,-0.36,-0.06,0.15,0.3
04-10-2021,AMGN,60,62,-0.047252885,-0.003053691,0.005065529,2.56596E-05,10220000,13356700,0.08,-0.36,-0.44,-0.54,-0.34
04-10-2021,AMZN,18,77,0.053345981,0.062292017,-0.03291855,0.001083631,526635600,53807800,1.04,-0.22,-0.38,0.15,-0.18
04-10-2021,ANSS,82,21,-0.174353387,0.013796365,0.018937724,0.000358637,6681200,8140400,0.11,0.2,-0.3,-0.09,0.34
04-10-2021,ASML,72,71,0.057987258,0.029898692,0.039788988,0.001583164,21464600,12278300,-1.55,0.44,-1.14,-1.49,-0.8
04-10-2021,ATVI,33,61,0,0.01276544,-0.082424062,0.006793726,1384190000,65516700,0.91,0.26,1.83,0.54,0.72
04-10-2021,BIDU,80,39,0.137201122,-0.011906621,0.08666571,0.007510945,9511100,8240200,-0.32,0.25,-0.41,-0.35,-0.12
04-10-2021,BIIB,35,75,0.143100844,-0.003076574,-0.010787391,0.000116368,11768300,15452300,-0.69,-0.51,0.82,0.43,0.45
04-10-2021,BKNG,46,75,0.143100844,0.070930243,-0.02100425,0.000441179,433310200,15122900,1.11,0.8,-0.66,-1.44,-0.75
04-10-2021,CDNS,75,29,-0.296265816,0.011957741,0.031649926,0.001001718,7517100,6917100,-1.25,-0.36,-0.06,0.15,0.3
04-10-2021,CDW,100,41,-0.024097552,0.014178606,-0.089201043,0.007956826,13290600,16300400,0.08,-0.36,-0.44,-0.54,-0.34
04-10-2021,CERN,40,47,0.088947486,0.014323591,-0.039260363,0.001541376,2773000,7744500,1.04,-0.22,-0.38,0.15,-0.18
04-10-2021,CHKP,48,81,0.131769278,-0.009213549,0.036343099,0.001320821,5770300,2664800,0.11,0.2,-0.3,-0.09,0.34
04-10-2021,CHTR,73,87,0.534082486,0.01002338,0.084685091,0.007171565,8413500,6935900,-1.55,0.44,-1.14,-1.49,-0.8
04-10-2021,CMCSA,46,33,-0.141078598,0.013553013,-0.015062869,0.00022689,5323700,10305200,0.91,0.26,1.83,0.54,0.72
04-10-2021,COST,32,61,-0.12323264,-0.046056533,0.014898126,0.000221954,8007600,3074600,-0.32,0.25,-0.41,-0.35,-0.12
04-10-2021,CPRT,43,43,-0.088947486,0.014708709,0.004191661,1.757E-05,31547600,11644800,-0.69,-0.51,0.82,0.43,0.45
04-10-2021,CSCO,48,31,-0.062520357,-0.027216093,-0.008449488,7.13938E-05,4130300,9265900,1.11,0.8,-0.66,-1.44,-0.75
04-10-2021,CSX,30,71,0,-0.008036608,-0.044468622,0.001977458,7946400,1470100,-1.25,-0.36,-0.06,0.15,0.3
04-10-2021,CTAS,38,28,0,-0.030283111,0.035903476,0.00128906,38372900,3809400,-0.39,0.41,-0.11,-0.11,0.05
04-10-2021,CTSH,13,8,-0.916290732,-0.038894339,0.054160776,0.00293339,204884700,3864900,-0.04,0.05,0.46,0.22,0.38
04-10-2021,DLTR,46,48,0.437213806,0.014477315,-0.096885293,0.00938676,36810400,6317700,0.79,0.11,-0.77,-0.4,-0.38
04-10-2021,DXCM,19,71,0.028573372,-0.0664033,0.100470465,0.010094314,33246300,6790500,0.69,0.37,-1.21,0.07,-0.25
04-10-2021,EA,46,39,-0.207639365,0.051470905,-0.100205388,0.01004112,49473200,5969500,1.21,0.75,1.54,0.09,0.78
04-10-2021,EBAY,16,20,-0.336472237,0.023231531,-0.037307151,0.001391824,74512200,4463200,0.49,-1.38,-2.14,0.2,-0.43
04-10-2021,EXC,25,25,-0.113328685,0.00300102,0.000484212,2.34461E-07,23200200,2085400,-0.15,-0.17,-0.41,0.05,-0.48
04-10-2021,FAST,22,11,-0.374693449,0.029575904,-0.019896493,0.00039587,43073100,2650400,-1.25,-0.36,-0.06,0.15,0.3
04-10-2021,FB,15,25,0,-0.01203998,-0.004592448,2.10906E-05,19477400,15527700,0.03,0.02,0.06,-0.02,0.02
04-10-2021,FISV,42,20,0,0.031479547,-0.052777446,0.002785459,28323200,1801500,0.57,0.11,-0.48,0.16,-0.28
04-10-2021,GILD,35,81,0.090384061,0.178497527,-0.080629789,0.006501163,154294900,40332315,7.06,0.86,-0.26,1.19,-0.53
04-10-2021,GOOG,52,45,-0.064538521,-0.049622621,-0.05405584,0.002922034,105064000,23052100,-0.02,-0.02,-0.03,0,0
04-10-2021,IDXX,26,23,0,-0.02320015,0.042673947,0.001821066,22338400,46268800,0.97,1.57,0.44,-0.84,0.45
04-10-2021,ILMN,68,16,-0.223143551,-0.008305975,-0.006698168,4.48655E-05,1037400,50221700,0.19,-0.29,0.77,0.2,0.07
04-10-2021,INCY,42,24,0,0.004334586,0.012177287,0.000148286,34565469,80125600,-1.25,-0.36,-0.06,0.15,0.3
04-10-2021,INTC,65,46,0.021978907,0.021576173,0.01998955,0.000399582,11497800,8349600,0.08,-0.36,-0.44,-0.54,-0.34
04-10-2021,INTU,22,27,0.076961041,0.033930236,0.028308236,0.000801356,107035100,7138700,1.04,-0.22,-0.38,0.15,-0.18
04-10-2021,ISRG,15,6,0,0.005899076,0.035735474,0.001277024,43086100,10506200,0.11,0.2,-0.3,-0.09,0.34
04-10-2021,JD,64,55,0.037041272,-0.051372515,0.104200224,0.010857687,7874300,26828400,-1.55,0.44,-1.14,-1.49,-0.8
04-10-2021,KDP,21,21,0.15415068,0.071490991,0.053184879,0.002828631,252156000,13846200,0.91,0.26,1.83,0.54,0.72
04-10-2021,KHC,12,5,-0.182321557,-0.011779993,0.01739237,0.000302495,69065500,5085400,-0.32,0.25,-0.41,-0.35,-0.12
04-10-2021,KLAC,43,55,0.056089467,0.050771728,0.018623474,0.000346834,12411300,10191000,-0.69,-0.51,0.82,0.43,0.45
04-10-2021,LRCX,35,14,0,0.03715199,0.008397526,7.05184E-05,113439100,4302500,1.11,0.8,-0.66,-1.44,-0.75
04-10-2021,LULU,14,8,0.133531393,0.071949433,-0.047725488,0.002277722,64733900,6882900,-1.25,-0.36,-0.06,0.15,0.3
